Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,cleaned_text
16949,3,2,1,0,0,RT @MyFriendsRap: You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran&#8230;,rt hoe need stop dressing yall kid migos rapper yall fucked lil nigga wanted power ran
16950,3,0,3,0,1,"RT @MyGirlCanNOT: Bitches be 14, 15 acting 21&#128129;&#128129;
Throwing the pussy like they 32&#128105;
Turning up &#128070; like they 25 &#128111;&#128111;
But can't pass algebra 1?&#128557;&#128514;&#128128;&#9995;",rt bitch acting throwing pussy like turning like cant pas algebra
16951,3,0,3,0,1,RT @MyJim_AintSlim: Chris Brown reached maximum level of Icy with this hoe. http://t.co/SAhGE1wGaS,rt chris brown reached maximum level icy hoe
16952,6,0,6,0,1,RT @MyNameIsArii_: boats and hoes.,rt boat hoe
16953,3,0,3,0,1,RT @MyNiggaKushy: &#8220;@1017_Sqquad: @MyNiggaKushy it's a sleepover? Can I come robe?&#8221; Only if that bitch silk... &#128541;,rt sleepover come robe bitch silk
16954,3,0,0,3,2,"RT @MySportsLegion: Nick Young says that close to $100,000 worth of money, watches sneakers and clothes were stolen from his house last nig&#8230;",rt nick young say close worth money watch sneaker clothes stolen house last nig
16955,3,0,3,0,1,"RT @MyThoughts_0: Shout out to the bitches thinking their boyfriend is loyal because every time you check their phone it says ""0 inbox, ...",rt shout bitch thinking boyfriend loyal every time check phone say inbox
16956,3,0,3,0,1,RT @My_Bird_Tweets: &#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/txxidDOHd2&#8221;&#128514;&#128514;&#128514;&#128514;&#128514; aww&#8230;,rt two bad bitch giving head dam time lol aww
16957,3,0,3,0,1,RT @Mymangot2JOBS_: @VeronicaGK bitch u been addicted to this for 2 years lmaoo,rt bitch u addicted year lmaoo
16958,3,0,3,0,1,RT @Mymangot2JOBS_: WHO IS SHE? Ill fight her bestie RT @VeronicaGK: Then this bitch in my class wanna copy my homework off blackboard disc&#8230;,rt ill fight bestie rt bitch class wan na copy homework blackboard disc
16959,3,0,3,0,1,"RT @Mymangot2JOBS_: When a bitch comment on my nigga pic like ""u so fine&#128571;&#128571;"" I @ em thirst buckets back and be like ""thanks&#128573;""",rt bitch comment nigga pic like u fine em thirst bucket back like thanks
16960,3,0,3,0,1,RT @MzS0FiBadAzz: @j_rellz only bitch round here is the one I&#8217;m tweet&#8217;n &#128564;&#128564;&#128564;&#128564;,rt bitch round one im tweetn
16961,3,1,2,0,1,RT @Mz_Eccentricity: We all need to be aware....that's there is ALOT more going on in this world than ya'll flagrant asses care to know abo&#8230;,rt need awarethats alot going world yall flagrant ass care know abo
16962,3,0,0,3,2,RT @NASAWatch: .@tweetsoutloud we found your brother Charlie out working on the dishes today #DSN50 #NASAsocial http://t.co/oNVuQnS7HT,rt found brother charlie working dish today
16963,3,0,0,3,2,RT @NBCSports: THIS JUST IN: Yankees P Michael Pineda is ejected from game after substance found on his neck http://t.co/7c3ekGdoVB http://&#8230;,rt yankee p michael pineda ejected game substance found neck
16964,3,0,0,3,2,"RT @NDFootball: Winston connects with Greene on the slant across the middle for the score. Ball game is tied, 17-17.",rt winston connects greene slant across middle score ball game tied
16965,3,0,0,3,2,"RT @NEOMD71: Bizarre sports week in Cle.

@Browns win a game that felt like a loss,failed ex-Browns QB's duel each other, and @cavs lose ho&#8230;",rt bizarre sport week cle win game felt like lossfailed exbrowns qbs duel lose ho
16966,6,0,1,5,2,RT @NFLTalkRT: RT if your team is trash,rt rt team trash
16967,3,0,0,3,2,RT @NFL_Memes: Buckwheat and Porky http://t.co/bo96nelS2P,rt buckwheat porky
16968,3,0,0,3,2,"RT @NFLonFOX: Palmer to Fitzgerald - TOUCHDOWN! 

7-yard slant gives Arizona the 7-0 lead.

8 plays, 79 yds",rt palmer fitzgerald touchdown yard slant give arizona lead play yds
16969,3,0,0,3,2,"RT @NHLDevils: 2-2! Adam Henrique cleans up the trash in front of the net, tying the game for the #NJDevils with 11:06 left in regulation! &#8230;",rt adam henrique clean trash front net tying game left regulation
16970,3,0,3,0,1,RT @NICKIMINAJ: U bitches could neva get him to buy all dem snacks. Fuk wit me,rt u bitch could neva get buy dem snack fuk wit
16971,3,2,1,0,0,"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @piersmorgan 

Racist: ha, those niggers stopped callin each other nigga 

The end",rt here suggestion play racist ha nigger stopped callin nigga end
16973,3,0,3,0,1,RT @NOGOODNIGGER_: Stop gassing up these regular ass bitches,rt stop gassing regular as bitch
16974,3,2,1,0,0,RT @NRoth44: Wow the stupid nigger in LeBron really came out there,rt wow stupid nigger lebron really came
16975,3,0,3,0,1,"RT @NYRKelsMads: Almost forgot. Posing as an old brawd won't get you pussy, needle dick. Beat it. #LOLLOLLOL http://t.co/5xMvcyILuW",rt almost forgot posing old brawd wont get pussy needle dick beat
16976,3,3,0,0,0,RT @NYTMinusContext: kill whitey,rt kill whitey
16977,3,0,0,3,2,"RT @NYeoman: Jets, Bills and Dolphins all win. How does sole possession of last place feel Mr. Belichick?",rt jet bill dolphin win sole possession last place feel mr belichick
16978,3,0,3,0,1,"RT @NabilAbuAmirah: @SteveWorks4You gave themselves, when the bakers took pay cuts that killed the Twinkie. Tell the fucking truth for once&#8230;",rt gave baker took pay cut killed twinkie tell fucking truth
16980,3,0,2,1,1,RT @NachoPicasso: These fine bitches are prolly poopin and flat ironing they hair to no flex zone right now...,rt fine bitch prolly poopin flat ironing hair flex zone right
16981,3,0,0,3,2,"RT @Nachumlist: Charlie Rangel: &#180;The Things We
Believe in Are Spiritual Damn Things&#180; http://t.co/NwgiJ1mjia",rt charlie rangel thing believe spiritual damn thing
16982,3,0,3,0,1,RT @Naezus: I remember playing the Halo 4 episodes with @The_Paradox. The pussy finished all chapters without me. Fuck him.,rt remember playing halo episode pussy finished chapter without fuck
16984,6,1,5,0,1,RT @Naishaa_: Fuck a nigga and a bitch,rt fuck nigga bitch
16985,3,0,0,3,2,"RT @NandaGorgeous: RT if you like 
BMTH
ADTR
PTV
YMAS
SWS
ATL
OM&amp;M
AA
MIW
BTF
WCAR
MCR
AFI
PE
BVB
WIM
BC
SS
CTE
NSN
GD
WATIC
AA!
BFMV
FOB
F&#8230;",rt rt like bmth adtr ptv ymas sw atl omampm aa miw btf wcar mcr afi pe bvb wim bc s cte nsn gd watic aa bfmv fob f
16986,3,0,3,0,1,"RT @NardiaDoee: If a bitch say im ""ugly"" she a hating,mad, jealous bitch&#128514;&#128514;&#128080;&#128536;&#128133;&#128129;",rt bitch say im ugly hatingmad jealous bitch
16987,3,0,3,0,1,"RT @NateClark_: &#8220;@VroomDET: I want a blunt, pizza and pussy&#8221;",rt want blunt pizza pussy
16988,3,0,0,3,2,"RT @NateKlempa: @ROOTSPORTSPIT must not realize how much #WVU games mean to all of us ""hillbillies"". The @Pirates play 162 games a year. Sh&#8230;",rt must realize much game mean u hillbilly play game year sh
16989,3,2,1,0,0,RT @NateThaAlmighty: niggas talk more than bitches these days.,rt nigga talk bitch day
16990,3,1,2,0,1,RT @NatexHate: Fuck that cock sucker hulk hogan put him in camel clutch fuck his ass make him humble #bitch,rt fuck cock sucker hulk hogan put camel clutch fuck as make humble
16991,3,0,0,3,2,"RT @NativeCurator: THIS is how you honor
Native Americans. #changethename #HTTR @redskinsfacts @redskins http://t.co/23VGQvEHy5",rt honor native american
16992,3,0,3,0,1,RT @NaturalBadAssss: Phat pussy is the best pussy &#128526;,rt phat pussy best pussy
16993,3,1,2,0,1,RT @NatyyG: Some bitches be praying for the day you leave your nigga...,rt bitch praying day leave nigga
16994,3,0,1,2,2,RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;,rt hunter hurt helmsley rt cut imaginary height shit woman tweeting sleep alone every nig
16995,3,0,3,0,1,RT @NaziaBee: &#8220;@1waynostra: So jus don't be faithful cus u never kno what your bitch doing lmao&#8221;&#128553;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128;&#128128;,rt jus dont faithful cu u never kno bitch lmao
16996,3,0,3,0,1,RT @Neeksbethatguy: @JesseCanon @tonykivarkis @zramsin @Dirrttyydan @NaramY22 he busted a bitch n rolled stop sign hahahaha,rt busted bitch n rolled stop sign hahahaha
16997,3,0,3,0,1,RT @Neiman_MARKus: I give a shoutout to these bitches b/c they hustlas too &#128076;&#128184;&#128181;,rt give shoutout bitch bc hustlas
16998,3,0,2,1,1,RT @Nekkohbk: Bitch u boutta drown tryna be a hoe &#8220;@swirlg0ddess: &#8220;@DJZeeti: twitpic a NO bra selfie showing nipples&#8221; http://t.co/t6WbOVivo&#8230;,rt bitch u boutta drown tryna hoe twitpic bra selfie showing nipple
16999,3,0,3,0,1,RT @Nekkohbk: Do dykes date other dykes or is that shit gay to y'all?,rt dyke date dyke shit gay yall
17000,3,0,3,0,1,RT @Nekkohbk: I love my sperm cells too much to waste it on a bitch with no hair,rt love sperm cell much waste bitch hair
17001,3,2,1,0,0,RT @Nekkohbk: I stopped caring about mcm when I noticed dykes where getting chose before me,rt stopped caring mcm noticed dyke getting chose
17002,3,0,3,0,1,RT @NelsonTavares82: @herk87 @NYRangers Thank You Rangers for taking out the diving pussy I love it !! #bruinsfan,rt thank ranger taking diving pussy love
17003,3,1,2,0,1,RT @NenosMarma: @andrewzoudo @tonykivarkis so hes retarded and gay.. What a mix &#128079;&#128079;&#128079;,rt he retarded gay mix
17004,3,0,3,0,1,"RT @Neonte: We was wearing shorts about a week ago,week ago.
Grab ya hoodies Cause it's freezing hoe, freezing hoe &#128514;&#128514;&#128514; http://t.co/eC7dT54u&#8230;",rt wearing short week agoweek ago grab ya hoodies cause freezing hoe freezing hoe
17005,3,0,3,0,1,RT @NerdAtCoolTable: Any chick that gets In a fight after the age 24 is a hoe,rt chick get fight age hoe
17006,3,2,1,0,0,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...,rt rt every bad bitch nigga treat like shit amp yet stay wan na
17007,3,0,3,0,1,RT @NerdAtCoolTable: Soon as your girl see niggas pouring champagne on bitches ass she should want to leave,rt soon girl see nigga pouring champagne bitch as want leave
17008,3,0,3,0,1,RT @NerdAtCoolTable: You automatically a hoe if somebody calls you one.,rt automatically hoe somebody call one
17009,3,0,1,2,2,RT @NerdLifeThuggin: Skin Diamond really was the last champion for ebony porn. Everything else is kinda trash now.,rt skin diamond really last champion ebony porn everything else kinda trash
17010,3,0,0,3,2,RT @NerdistDotCom: Forget your typical graduation speech. Charlie Day manages to be hilarious AND inspirational in today&#8217;s MIFVOTD: http://&#8230;,rt forget typical graduation speech charlie day manages hilarious inspirational today mifvotd
17011,3,0,3,0,1,RT @NeskorikKenneth: Since you couldn't keep my dick outa your mouth at least keep my name out of it. Y'all some hoes for real.,rt since couldnt keep dick outa mouth least keep name yall hoe real
17012,3,0,3,0,1,"RT @NevaLyric: ! RT @_JeanCartier: I can tweet about eating some pussy but the moment a woman tweets about sucking dick. She a hoe, slut, o&#8230;",rt rt tweet eating pussy moment woman tweet sucking dick hoe slut
17013,3,0,3,0,1,RT @NevaWhoDat: wet pussy is the best pussy &#128588;&#128527;&#128540;&#128069;&#128166;&#128572;&#128175;,rt wet pussy best pussy
17014,3,0,3,0,1,RT @NewLegendaryEra: Twitter gives bitches unrealistic views of what a relationship is gonna be. If y'all fight. This nigga ain't comin to &#8230;,rt twitter give bitch unrealistic view relationship gon na yall fight nigga aint comin
17015,3,0,2,1,1,"RT @NewYorkTaughtMe: &#128528;&#128528;&#128528;&#128528;&#128528; &#8220;@MattieSavage_: WHAT THE FUCK RT @JuanNdaCut: ""Killed two birds with one stone""&#128557;&#128557; http://t.co/ZPiiwrdFaj&#8221;",rt fuck rt killed two bird one stone
17016,3,0,0,3,2,RT @NewYorkologist: Autographed Photo of Babe Ruth and Lou Gehrig - New York Yankees 1928 | #NYC #NY #NYY http://t.co/mm2niIGP9X,rt autographed photo babe ruth lou gehrig new york yankee
17017,3,0,3,0,1,"RT @NewzHuddle: Y'all niggas ain't low tho. Y'all really be comin at these bitches on here then when they curve u, u act like u was playing&#8230;",rt yall nigga aint low tho yall really comin bitch curve u u act like u playing
17018,4,0,4,0,1,RT @Nezzie__Nezz: Or feet &#128553;&#128555;&#128518; RT @VeronicaGK: Yea I got big hands lol i'm a big bitch 5'10 lol i'm not gon have small hands &#128514;&#128514;&#128514;&#128514;,rt foot rt yea got big hand lol im big bitch lol im gon small hand
17019,3,0,0,3,2,RT @NiallOfficial: Absolutely perfect day in London! Suns out! Gona be a cracker at wembley tonight ! Yeaaaaahhhh!,rt absolutely perfect day london sun gona cracker wembley tonight yeaaaaahhhh
17020,3,0,2,1,1,"RT @NickBratton3: I wish my parents bought me a car man..
People bitch about not getting what car they want when they want it, and its free&#8230;",rt wish parent bought car man people bitch getting car want want free
17021,3,0,3,0,1,RT @NickCoyne001: Guys who tweet shit to get a bunch of favorites are on the same level as hoes,rt guy tweet shit get bunch favorite level hoe
17022,3,0,0,3,2,RT @NickSwagyPYoung: Happy Halloween from Rick James (aka Swaggy) and Charlie Murphy ( @bigmeat2000 ) haha darkness everybody http://t.co/y&#8230;,rt happy halloween rick james aka swaggy charlie murphy haha darkness everybody
17023,3,0,3,0,1,RT @NickSwardson: If Yoda had a pussy. That's what I look like in the morning.,rt yoda pussy thats look like morning
17024,3,0,1,2,2,RT @NicksTape15: DeJ Loaf is trash. Pure trash.,rt dej loaf trash pure trash
17025,3,0,1,2,2,RT @NicoRomero23: EDM music is trash af and annoying,rt edm music trash af annoying
17026,3,0,2,1,1,RT @Nicole_Orozco23: Kansas bitch #LongHairDontCare #CountryGirl #Ohio #YoureWelcome #LoveThisGirl #Cle #LoveIt http://t.co/LLW3IMTCUG,rt kansa bitch
17027,3,0,3,0,1,RT @Nigel_D: Look at all the chicks @JoeBudden follow and tell me he ain't got hoes. http://t.co/iw9WPg1SFY,rt look chick follow tell aint got hoe
17028,3,0,3,0,1,RT @Nigel_D: RT: @JoeBudden I just wanna state for the record that I don&#8217;t have any hoes. - http://t.co/pcd2slVKxy,rt rt wan na state record dont hoe
17029,3,0,3,0,1,"RT @NiggaHyfenAsian: ""Tat my fucking name on you let em know you love the boy wassup"". I wonder how many bitches made a mistake that year.",rt tat fucking name let em know love boy wassup wonder many bitch made mistake year
17030,3,1,2,0,1,RT @NiggasBLike: When the nigga with the aux cord playin some trash shit... http://t.co/o5eZd8FSq9,rt nigga aux cord playin trash shit
17031,3,0,0,3,2,"RT @NightValeRadio: A quick lesson on the birds and the bees: The birds are looming, oily, sudden. The bees are bulbous, shrieking, hungry.&#8230;",rt quick lesson bird bee bird looming oily sudden bee bulbous shrieking hungry
17032,3,0,3,0,1,"RT @NiiqueBaby: ""@FreeFaceRidess: She has cancer &amp; is still killing half you hoes http://t.co/IYuIUHqR0l"" jus cuz you have cancer dont mea&#8230;",rt cancer amp still killing half hoe jus cuz cancer dont mea
17033,3,0,3,0,1,RT @NikkiiNick22: Customers at like you make the prices... Like no bitch I don't,rt customer like make price like bitch dont
17034,3,0,3,0,1,"RT @NikoWavy: A lot of bitches like to gamble, but not with money. They put their emotions, feelings and heart on the line.",rt lot bitch like gamble money put emotion feeling heart line
17035,3,0,3,0,1,RT @NikoWavy: FACTS RT&#8220;@iDntWearCondoms: Your pussy not that good if 10 niggas had it but none of them are still with u&#8221;,rt fact rt pussy good nigga none still u
17036,3,1,2,0,1,RT @NikoWavy: If you know yo pussy smells like death why tf would you sit there an let a nigga finger you? Bitches have no shame man.,rt know yo pussy smell like death tf would sit let nigga finger bitch shame man
17038,3,1,2,0,1,RT @NikoWavy: Men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look? Lol ok bitch,rt men suppose accept girl look like piece shit makeup ugly nigga get look lol ok bitch
17039,3,0,3,0,1,RT @NikoWavy: Some hoes look better without they Avi enlarged...,rt hoe look better without avi enlarged
17040,3,0,3,0,1,RT @NikoWavy: Why ain't no single Fathers getting wished a Happy Mothers Day like y'all do these bitches on Fathers Day?,rt aint single father getting wished happy mother day like yall bitch father day
17041,3,0,3,0,1,RT @Nilaja_: &#8220;@1waynostra: &#8220;@Smokinonkaya_: &#8220;@Nilaja_: Everybody Loves Dej Loaf&#8221; cause that's wifey&#8221; fuck off kaya dats my bitch.&#8221;&#128514;&#128514;&#128514;&#128514;,rt everybody love dej loaf cause thats wifey fuck kaya dat bitch
